car_name,vehicle_age,km_driven,seller_type,fuel_type,transmission_type,selling_price
49,4,53000,1,1,1,1050000
8,4,36000,1,1,0,860000
106,3,15000,1,1,1,7199000
0,2,8000,1,0,1,415000
1,7,80000,0,1,0,300000
4,11,28000,1,0,0,250000
11,5,115000,1,1,0,655000
0,7,58001,1,0,0,215000
1,4,76000,1,0,1,515000
1,2,20000,0,0,1,550000
3,2,20000,0,0,0,905000
46,3,75000,1,1,0,950000
0,6,29678,1,0,0,299000
38,10,63000,1,1,1,1590000
47,10,140000,0,1,0,215000
8,4,15000,0,0,1,750000
16,9,120000,0,1,0,300000
0,4,35000,0,0,0,240000
4,8,50000,0,0,0,292000
9,7,125000,0,1,0,425000
32,5,40000,0,1,0,680000
61,4,61000,0,1,0,1100000
22,2,19000,1,0,0,580000
28,4,110000,0,1,0,800000
64,5,22500,0,1,0,600000
81,1,2000,0,0,0,450000
47,12,270000,0,1,0,120000
57,6,50000,1,1,1,2790000
28,13,120000,0,1,0,300000
4,6,65000,1,0,1,550000
15,6,43290,2,0,0,585000
34,5,25000,1,1,0,475000
21,3,7000,1,0,1,330000
1,8,77000,1,0,0,425000
5,11,75000,1,0,0,270000
34,6,81544,1,0,1,685000
2,5,60000,0,1,0,630000
79,5,61000,1,1,1,4660000
5,8,150000,0,0,0,350000
26,4,60000,0,0,0,530000
15,4,74014,1,1,0,669000
18,4,70000,1,0,0,880000
15,6,57000,1,0,0,460000
21,4,13000,1,0,0,290000
8,8,136700,1,1,1,350000
4,6,72000,1,0,0,341000
4,9,54000,1,0,0,275000
11,3,20000,1,1,0,875000
9,9,130000,0,1,0,440000
4,4,47000,0,0,1,390000
5,10,61000,1,0,1,260000
15,5,35000,0,1,0,600000
15,9,80000,1,1,0,465000
9,7,185000,0,1,0,310000
15,5,57200,1,0,0,450000
24,6,72000,1,1,0,880000
52,7,44000,1,1,1,1751000
3,6,52000,1,1,0,650000
31,9,98398,1,1,0,200000
7,10,80000,0,1,0,350000
16,3,26300,1,1,0,1100000
21,4,28600,0,0,0,235000
2,4,80000,0,1,0,625000
32,2,37095,1,1,0,895000
2,6,90000,0,1,0,650000
28,4,11000,1,1,0,1351000
4,9,53000,1,0,0,275000
36,4,28960,1,0,1,475000
15,5,64000,1,0,0,450000
15,6,94000,1,1,0,650000
36,3,72000,1,0,0,470000
46,3,50000,0,0,0,760000
71,4,20000,0,0,0,750000
42,3,19023,1,1,0,1010000
7,13,57000,1,0,0,205000
7,8,30000,0,0,0,390000
2,8,26000,0,0,0,355000
25,3,79814,0,0,0,500000
18,6,10000,0,0,0,675000
8,4,40667,1,1,0,845000
4,3,93000,0,2,0,350000
36,4,25000,0,0,0,345000
90,4,62450,1,1,1,1649000
30,5,55000,0,0,0,460000
8,10,74000,1,1,0,445000
49,4,30000,0,1,0,1250000
2,3,12000,1,0,1,845000
14,5,48000,0,0,1,625000
2,3,50000,0,0,0,584000
13,8,120000,0,1,0,1000000
9,8,67000,1,1,0,385000
15,4,22000,0,1,0,750000
32,3,29000,1,1,1,890000
63,9,60000,1,1,1,800000
45,3,50000,0,0,0,410000
2,6,80000,0,1,0,450000
14,3,30000,0,0,1,700000
46,4,65000,1,2,0,740000
32,5,65000,1,1,0,751000
89,6,56000,1,1,1,4500000
20,7,50000,0,1,0,2000000
0,9,65535,1,0,0,275000
1,2,15000,0,0,0,575000
37,4,31000,1,0,0,285000
3,5,56000,1,1,0,765000
95,5,4800,1,1,1,4100000
4,4,15000,1,0,0,385000
41,5,30000,0,1,0,475000
53,8,70000,1,1,1,1025000
0,8,39000,1,0,0,225000
1,7,53000,1,1,0,480000
64,9,75200,1,1,0,285000
13,7,162000,0,1,0,750000
66,5,66000,1,0,1,1490000
21,5,21200,1,0,0,345000
36,5,36000,1,0,0,375000
34,6,41953,1,0,1,670000
7,9,106600,0,0,0,300000
7,7,60000,0,1,0,450000
8,8,60000,0,1,0,400000
16,9,830000,1,1,0,380000
20,9,120000,0,1,0,1400000
3,8,80150,1,0,0,500000
13,6,90000,0,1,0,840000
1,7,25000,1,0,0,500000
34,3,52000,1,1,0,775000
34,2,32000,0,0,0,600000
8,14,82000,1,0,0,245000
97,2,15000,0,0,0,747000
11,6,54000,1,0,0,515000
7,9,30000,0,1,0,325000
15,4,19843,2,0,1,620000
18,7,55000,1,1,0,549000
24,5,99110,1,1,1,1180000
63,7,116653,1,1,1,1150000
2,3,54695,1,1,0,790000
60,10,60000,0,0,1,380000
2,7,46000,1,0,0,451000
15,6,30000,0,0,0,420000
1,4,19744,1,1,0,540000
16,6,50000,0,0,0,750000
4,11,80000,0,0,0,163000
50,7,85000,0,1,1,1800000
4,4,75000,1,2,0,375000
0,8,45000,1,0,0,285000
38,8,40500,1,1,1,1745000
28,6,82000,1,1,0,925000
1,3,58072,1,1,0,490000
8,8,60000,1,1,0,460000
32,2,12000,1,1,0,950000
4,8,63000,1,0,0,330000
46,4,84900,1,0,0,800000
37,4,58000,0,0,0,360000
15,5,100000,0,1,0,450000
13,10,68830,1,1,0,685000
11,6,78000,1,1,0,575000
43,10,63500,1,1,1,1150000
11,5,76000,1,1,0,650000
3,6,55375,0,1,0,800000
26,3,25000,0,0,0,492000
24,3,21000,1,1,0,1325000
23,2,19000,1,0,1,575000
25,4,15000,1,1,0,570000
40,9,85000,1,1,1,645000
92,9,60000,0,1,1,1350000
4,13,61400,1,0,0,128000
14,4,20000,0,0,0,550000
56,3,24000,1,1,1,6000000
63,4,60000,0,1,1,2700000
34,10,64471,1,0,0,285000
15,12,58000,1,0,0,220000
15,5,63581,1,0,0,570000
92,7,65000,1,1,1,2025000
3,5,50000,1,1,0,650000
15,4,48000,1,1,1,650000
2,5,27000,1,0,0,580000
16,11,88254,1,0,0,310000
32,4,25000,1,1,0,925000
15,9,120000,0,1,0,460000
4,9,68000,1,2,0,315000
19,9,63497,0,1,0,396000
4,4,25000,1,0,1,425000
107,10,110000,0,1,0,1100000
18,7,59000,1,1,0,550000
13,9,198000,1,1,0,1125000
9,5,40000,0,1,0,780000
2,4,40000,0,0,0,590000
18,5,50000,1,1,0,660000
22,6,33000,1,0,0,425000
1,2,27000,1,0,1,550000
72,2,7669,1,0,1,1175000
2,4,34000,1,1,0,680000
21,5,39920,1,0,0,335000
15,11,156000,0,1,0,360000
11,4,44000,1,0,1,790000
56,2,2300,0,1,1,5899000
21,5,35000,0,0,0,310000
7,2,14000,0,0,1,690000
26,3,18000,1,1,0,640000
60,12,79000,1,0,0,275000
14,2,18458,2,0,0,610000
5,8,72000,1,0,0,315000
64,9,67000,1,1,0,325000
15,9,90000,0,0,0,350000
4,15,37000,1,0,0,135000
18,2,9000,0,1,0,1300000
46,4,18000,0,0,0,675000
26,4,80000,0,1,0,480000
31,9,40000,1,1,0,395000
4,7,86000,1,0,0,315000
36,1,8700,0,0,0,505000
49,4,57000,0,1,0,1200000
89,11,147500,1,1,1,1385000
11,6,62000,1,1,0,537000
8,7,89000,1,1,0,470000
7,5,80000,0,0,0,390000
81,2,12000,1,0,0,400000
34,11,50000,1,0,0,395000
2,4,64000,0,1,0,610000
3,3,74435,1,1,0,795000
46,4,21000,1,0,0,720000
47,10,120000,0,1,0,250000
66,5,56000,1,1,1,1875000
0,5,68102,1,0,0,365000
8,13,110000,0,1,0,230000
0,6,20000,0,0,0,275000
18,5,34000,1,1,0,629000
4,9,71000,1,2,0,275000
15,3,40000,1,1,1,825000
31,7,36000,1,1,0,235000
37,4,15000,0,0,0,500000
13,6,85000,1,1,0,1049000
13,5,60000,0,1,1,1800000
66,6,59000,1,1,1,1250000
8,3,35512,1,1,0,885000
4,6,55000,1,2,0,295000
32,4,77665,1,1,0,850000
8,3,28246,1,0,0,885000
66,10,20000,0,1,1,700000
4,11,45154,1,3,0,240000
15,3,19000,1,0,0,741000
53,11,126436,1,1,1,1230000
4,6,15000,0,0,0,350000
4,7,41123,1,0,0,385000
4,3,77000,1,2,0,485000
77,5,27000,1,1,1,1395000
11,4,69999,1,1,0,650000
2,3,25000,0,0,0,600000
17,4,66000,1,0,0,1149000
22,2,11000,1,0,1,835000
4,2,40000,0,0,0,450000
18,19,110000,0,0,0,50000
17,2,21000,1,0,0,1250000
50,7,82000,1,1,1,2590000
5,7,60000,0,0,0,285000
0,8,25000,1,0,0,230000
27,4,30000,0,0,0,200000
5,8,35000,0,0,0,360000
7,3,32400,1,0,0,575000
15,6,40000,0,1,0,530000
67,3,60000,0,1,0,900000
11,2,14000,1,0,0,825000
1,6,51765,0,0,0,500000
3,5,150000,0,1,0,625000
107,9,95000,1,1,0,595000
2,4,42000,1,0,0,545000
31,5,25000,0,0,1,600000
71,3,32547,1,0,0,548000
0,2,20000,0,0,0,370000
13,9,160000,0,1,0,700000
19,9,80000,0,1,0,450000
15,3,100000,0,1,0,531000
18,11,57000,1,0,1,350000
66,9,75000,1,1,0,500000
64,3,31000,1,0,1,760000
4,16,29957,1,0,0,150000
76,5,119851,1,0,1,1250000
2,10,23000,1,0,0,340000
28,9,32208,1,1,0,625000
91,2,13000,1,1,0,1700000
18,6,45000,1,1,0,650000
11,5,35000,0,1,0,680000
67,3,23962,1,0,1,875000
40,9,80000,0,1,0,500000
11,4,40000,0,1,0,800000
7,6,58000,1,1,0,415000
23,2,4800,0,0,0,530000
21,5,38000,1,0,0,375000
34,5,74200,1,1,0,387000
13,6,124000,1,1,0,1150000
2,9,49566,1,0,0,280000
15,10,80000,0,0,0,221000
9,4,40000,1,0,0,690000
28,6,70000,0,1,0,1250000
42,10,80000,0,0,0,250000
19,13,95000,0,1,0,300000
7,5,57000,1,1,0,620000
0,4,9210,1,0,0,310000
2,10,148000,0,0,0,210000
66,9,55000,1,0,1,560000
17,5,112000,0,1,0,1050000
1,5,20000,0,0,0,550000
4,5,34500,0,0,0,375000
23,8,64000,1,0,0,240000
20,9,60000,0,1,0,1260000
17,5,33000,1,0,0,900000
34,5,32555,1,0,1,699000
77,3,18000,1,0,1,1550000
34,4,18000,1,0,1,830000
13,6,56212,1,1,0,1200000
37,5,29500,0,0,0,310000
43,3,15000,1,1,1,3200000
7,11,78000,1,1,0,255000
2,4,65609,1,1,0,600000
4,9,69000,1,0,0,300000
34,6,87000,1,0,1,600000
3,8,62000,1,1,0,470000
11,4,40000,1,0,1,770000
4,9,51000,0,0,0,200000
29,2,5000,0,1,0,980000
22,8,45000,1,0,0,350000
20,11,182432,1,1,0,1225000
24,7,76000,0,1,0,690000
3,7,89755,1,1,0,711000
2,3,69000,1,1,0,660000
1,3,23000,0,1,0,540000
36,5,18540,1,0,1,429000
0,3,40000,0,0,0,295000
1,4,47000,1,0,0,555000
38,3,23000,1,1,1,5150000
15,7,90000,0,1,0,360000
42,9,45000,1,0,0,299000
60,1,1900,1,0,1,2150000
14,4,75000,1,1,0,645000
24,8,80220,1,1,0,675000
2,7,66266,1,1,0,545000
43,3,40000,1,1,1,3580000
19,9,120000,0,1,0,460000
7,6,31200,0,0,0,400000
1,3,30000,0,0,0,456000
15,9,49948,1,0,0,340000
0,7,20068,1,0,0,286000
18,13,120000,0,0,0,130000
4,7,68000,0,0,0,250000
2,9,63872,1,0,0,350000
7,10,100000,0,1,0,325000
37,6,36000,1,0,0,290000
18,5,100000,0,1,0,850000
13,10,68900,1,1,0,665000
52,9,70000,1,1,1,1600000
17,5,62000,0,1,0,1150000
0,9,60943,1,0,0,265000
16,6,80900,1,1,1,710000
4,17,50000,0,0,0,62000
16,8,193000,0,1,0,272000
19,12,100000,0,1,0,260000
31,6,66000,1,1,0,410000
38,2,9000,1,1,1,5000000
21,3,34000,1,0,0,460000
25,3,50000,1,1,0,555000
19,4,50000,1,1,0,775000
71,3,24000,1,0,0,775000
34,6,7000,1,0,0,615000
5,7,36000,1,0,0,345000
46,5,19000,0,0,0,750000
63,9,50000,0,1,1,1200000
2,10,38225,1,0,0,240000
27,4,27500,0,0,0,206000
13,5,90000,0,1,1,1775000
28,13,71000,1,1,0,390000
48,2,12800,0,1,0,999000
17,5,50000,0,1,0,1000000
2,4,70000,0,0,0,550000
15,9,80000,1,1,0,384000
32,4,55000,1,1,0,925000
32,3,17000,1,1,0,895000
44,9,80000,1,1,1,1100000
3,4,50852,1,1,0,780000
64,6,67000,1,1,0,425000
15,7,101000,0,0,0,480000
28,7,70000,0,1,0,650000
17,5,121054,0,1,0,770000
2,11,220000,0,0,0,204000
14,3,21000,1,0,0,590000
2,8,7268,2,0,0,445000
2,9,64198,1,1,0,415000
46,4,35000,0,1,0,950000
18,12,69000,1,0,0,300000
2,10,6708,1,0,0,265000
22,2,8760,1,0,1,800000
3,3,24000,1,0,1,970000
91,2,16700,1,1,0,1725000
15,3,53000,1,1,0,753000
24,6,87000,1,1,0,1350000
2,9,39200,1,0,0,345000
18,13,71441,1,0,0,327000
0,9,67000,1,0,0,235000
9,7,61251,1,1,0,430000
42,3,4740,1,0,0,625000
42,5,103000,1,1,0,625000
21,5,35000,0,0,0,250000
2,3,14577,1,0,0,625000
17,3,66000,0,1,0,870000
15,5,100000,0,1,0,650000
16,6,49000,1,1,1,695000
14,3,80000,0,1,0,700000
34,6,34156,1,0,0,445000
18,7,70000,1,1,0,540000
11,3,33000,1,0,1,945000
37,4,24000,0,0,0,425000
9,4,85000,1,1,1,690000
7,13,100000,0,1,0,265000
32,4,68200,1,1,0,750000
4,9,65000,1,0,0,265000
15,7,56000,1,1,0,410000
13,11,150000,1,1,0,850000
3,6,52000,1,1,0,795000
14,3,14000,1,1,0,730000
19,1,12000,0,1,0,800000
21,4,20000,0,0,0,300000
71,4,35000,1,0,0,765000
22,8,28000,0,0,0,350000
24,5,37000,1,1,0,995000
0,11,425785,1,0,0,195000
2,3,23000,1,0,0,695000
8,4,24000,1,1,0,890000
64,5,50000,1,0,1,645000
23,14,110000,0,0,0,150000
8,9,70000,0,1,0,475000
24,3,17000,1,1,1,1290000
20,2,1677,1,1,0,2950000
5,7,27123,1,0,0,300000
36,3,41000,1,0,0,400000
34,5,58000,1,0,1,665000
1,1,14000,0,0,1,690000
37,5,52000,0,0,0,320000
19,9,40000,0,1,0,500000
4,4,70000,0,0,1,400000
36,3,10000,0,0,1,510000
33,5,35000,0,0,0,350000
18,4,32440,0,0,0,785000
16,3,33000,1,1,1,925000
63,10,70000,0,1,1,1000000
46,7,34200,0,0,0,575000
21,3,40000,0,0,1,350000
0,2,22987,2,0,0,335000
20,5,120000,0,1,0,1800000
1,1,1000,0,0,0,636000
27,4,23000,1,0,0,310000
44,8,43000,1,1,1,1350000
15,4,38000,1,1,0,585000
71,4,34000,1,0,0,750000
22,2,23000,0,0,0,651000
64,3,17000,1,0,0,775000
3,6,45000,1,1,0,595000
13,4,68000,1,1,0,1360000
5,9,75750,1,0,0,325000
63,9,53000,0,1,1,1150000
11,4,34000,1,0,0,795000
1,8,61000,1,0,0,325000
37,3,30000,0,0,0,410000
0,10,24895,1,0,0,185000
3,4,15800,0,0,0,785000
34,11,45000,1,0,0,265000
47,12,80000,0,1,0,175000
28,5,48500,1,1,0,851000
0,4,20700,1,2,0,381000
17,5,63000,1,1,0,750000
96,3,6000,1,0,1,435000
28,6,48000,1,1,0,850000
60,13,80000,0,0,1,210000
32,4,63000,1,1,0,750000
0,6,37528,1,0,0,310000
64,8,50000,0,0,1,239000
0,1,5000,0,0,0,320000
15,6,75137,1,1,0,475000
14,5,90000,0,1,0,590000
18,12,65000,1,0,0,299000
8,5,52000,1,1,0,875000
32,5,110000,1,1,0,710000
76,5,80000,1,0,1,1995000
46,6,51342,1,0,0,550000
2,4,60000,0,0,0,660000
32,3,25000,1,1,0,885000
2,7,100000,0,1,0,500000
28,6,40000,1,1,0,1051000
18,15,57526,1,0,0,90000
3,6,30000,0,1,0,565000
5,12,50000,1,0,0,191000
1,6,100000,0,0,0,400000
37,3,3300,0,0,0,550000
8,5,120000,0,1,0,600000
7,6,70695,1,1,0,525000
13,4,47000,1,1,0,1750000
64,5,78010,1,1,1,660000
4,9,40000,0,0,0,350000
3,5,62131,1,1,0,590000
14,5,95000,0,0,0,550000
2,10,77590,1,1,0,420000
22,6,48000,1,1,0,450000
0,16,50000,0,0,0,70000
2,6,25000,1,0,0,571000
24,2,10000,0,1,0,1700000
0,9,41321,1,0,0,185000
4,5,14000,0,0,0,440000
18,6,83000,1,1,0,675000
2,9,43784,2,0,0,415000
2,11,69000,1,0,0,245000
22,7,78000,1,1,0,485000
16,8,40000,1,0,0,385000
7,5,46000,0,1,0,450000
2,9,76000,1,1,0,385000
14,3,10000,0,0,1,680000
1,5,37902,1,0,0,450000
50,5,145000,1,1,1,2850000
7,6,41000,1,1,0,545000
77,7,120000,0,1,1,900000
79,8,70000,1,1,1,3275000
28,3,40000,0,1,0,1200000
46,4,51000,1,1,0,835000
9,5,64000,1,1,0,680000
33,4,37000,1,0,0,395000
24,6,37000,1,1,0,1170000
32,4,83000,1,1,0,785000
8,2,20000,0,0,0,970000
34,6,60942,1,1,0,560000
64,7,34000,1,1,0,485000
30,5,80000,0,1,0,600000
67,3,25000,0,1,0,1000000
2,2,13000,0,0,0,620000
18,4,32226,1,0,0,755000
15,4,26000,1,0,1,645000
3,7,62000,1,1,0,545000
30,5,100000,0,1,0,350000
51,6,49000,1,2,0,375000
13,6,200000,0,1,0,850000
37,6,30000,0,0,0,200000
17,4,15000,1,0,0,840000
2,6,12000,1,0,0,625000
16,8,50000,1,1,0,399000
48,5,49000,1,1,0,750000
33,2,5000,0,0,0,520000
11,3,11113,1,0,0,1015000
18,6,41000,1,0,0,650000
1,6,37000,0,0,0,425000
28,3,70000,0,1,0,1500000
19,6,58480,0,1,0,551000
32,2,66622,1,1,0,910000
77,8,90000,0,1,0,615000
33,4,32455,1,0,0,400000
8,9,64100,1,1,0,350000
7,3,40000,0,0,1,630000
89,3,4000,1,0,1,13000000
15,5,39000,1,0,0,495000
16,7,69000,1,0,1,485000
33,2,20000,0,0,0,550000
20,7,151768,1,1,1,1550000
26,4,32000,1,0,0,465000
18,7,35000,0,0,0,500000
103,6,25000,1,1,1,5500000
8,9,60795,1,1,0,635000
15,9,65000,1,0,0,335000
13,3,46000,1,1,0,1740000
22,6,80000,0,0,0,350000
2,6,34000,1,0,0,495000
17,4,60000,0,1,0,850000
0,5,31000,1,2,0,325000
36,6,49955,1,0,0,400000
34,9,38000,1,1,0,295000
8,6,115958,1,1,0,550000
8,3,35000,0,1,0,960000
23,13,81000,0,0,0,125000
18,10,68000,1,0,0,350000
28,10,60000,0,1,0,556000
13,4,71000,0,1,0,1575000
1,7,151315,1,1,0,300000
13,7,244400,0,1,0,900000
0,9,22215,1,0,0,170000
34,5,29200,1,0,1,790000
21,3,12000,0,0,0,330000
8,6,54068,1,0,0,671000
1,3,50000,1,1,0,550000
3,7,46412,1,1,0,560000
14,3,19000,1,0,1,699000
5,10,56653,1,0,0,300000
1,3,70000,0,1,0,430000
11,4,62000,1,1,0,765000
94,3,34000,1,0,1,1450000
4,5,51000,1,2,0,375000
7,3,4000,0,0,0,490000
4,8,55853,1,2,0,349000
32,3,40000,0,1,0,900000
3,2,18500,0,0,0,950000
79,7,93000,1,1,1,3450000
2,8,33000,0,0,0,325000
106,3,47000,1,1,1,6600000
8,6,90000,1,1,0,685000
46,5,45700,1,1,0,650000
0,7,62488,2,0,0,235000
14,1,1500,0,0,0,624000
5,9,30448,1,0,0,288000
11,5,38000,1,1,0,591000
89,10,49000,1,1,1,1700000
19,9,100000,0,1,0,360000
1,4,46758,1,0,1,500000
28,6,80000,1,1,0,825000
23,11,60000,0,0,0,160000
14,5,58354,1,1,0,550000
51,1,20000,0,0,0,480000
16,4,65000,1,1,0,570000
25,1,35000,0,1,0,786000
11,3,40000,0,1,0,800000
22,8,80000,0,1,0,350000
7,4,36000,1,0,0,575000
11,6,40000,0,1,0,549000
35,2,20999,1,0,0,1840000
0,3,55000,0,0,0,230000
13,6,47000,1,1,0,865000
2,4,33230,1,0,0,655000
8,3,30000,0,0,0,850000
37,6,450000,0,0,0,295000
43,4,16300,0,0,1,2950000
5,5,42000,1,0,0,375000
43,8,46000,1,1,1,1095000
5,12,65000,1,0,0,290000
53,6,65000,1,1,1,2490000
1,7,28000,1,0,0,365000
23,2,20000,0,0,0,475000
4,11,80875,1,0,0,250000
17,2,23000,1,1,0,1575000
2,4,41280,1,0,0,585000
17,4,50000,0,1,0,870000
71,4,33000,1,1,0,699000
37,5,15000,0,0,0,320000
18,6,45000,1,0,0,665000
15,7,112000,1,1,0,550000
8,6,9100,0,0,0,650000
52,10,88402,1,1,1,1650000
32,5,100000,0,1,0,800000
21,4,60000,0,0,1,380000
18,7,70000,0,0,0,560000
64,7,70000,1,1,0,535000
13,4,80000,1,1,1,1825000
6,1,4000,1,0,1,1185000
43,5,29000,1,1,1,2450000
12,5,29052,1,0,1,2800000
65,2,5000,1,0,0,670000
32,3,20572,1,1,1,950000
22,5,56348,1,0,0,400000
1,8,23135,1,0,0,450000
7,9,66001,1,1,0,275000
24,6,58230,1,1,0,800000
22,3,17511,1,0,1,616000
36,3,15161,2,0,0,485000
15,8,21000,0,0,0,470000
53,5,14000,0,1,1,3900000
13,4,52300,1,1,0,1450000
16,4,16219,1,0,0,845000
9,7,77000,1,1,0,450000
2,5,70800,1,1,0,650000
15,10,86000,0,1,0,420000
13,7,44000,1,1,0,1550000
4,4,18000,1,0,1,475000
18,9,58000,1,0,0,575000
22,5,27946,1,1,0,740000
2,1,20000,0,0,0,640000
0,16,91000,1,0,0,125000
26,4,30000,0,0,0,500000
2,4,33181,2,0,0,625000
5,9,47000,1,0,0,290000
3,3,22506,1,0,0,945000
14,1,1001,1,0,1,850000
14,2,10000,1,0,0,625000
50,9,175000,0,1,1,2500000
1,5,70000,0,1,0,450000
4,12,42000,1,0,0,180000
46,5,103000,0,1,0,675000
36,7,55000,1,0,1,425000
0,4,28239,2,2,0,315000
1,5,19000,1,0,0,465000
0,9,36000,0,0,0,245000
13,2,34000,1,1,1,1945000
31,10,65000,1,1,0,185000
33,4,22000,1,1,0,475000
3,3,39000,1,1,0,1025000
18,4,74000,1,0,0,850000
2,5,50000,0,0,0,550000
32,5,66200,0,1,0,750000
31,9,49754,1,1,0,169000
18,10,102620,1,0,0,430000
58,2,10351,1,1,1,8100000
5,12,34402,1,0,0,240000
14,6,43642,1,0,0,629000
3,6,29500,1,0,1,655000
22,3,50000,0,1,0,720000
30,2,50000,0,1,0,785000
7,7,47000,1,1,0,500000
37,4,44000,1,0,0,255000
14,4,26000,0,0,1,850000
4,3,33955,2,2,0,425000
8,6,80000,0,1,0,530000
45,3,15000,0,0,0,600000
3,4,39884,1,1,0,880000
7,9,84000,1,0,0,385000
17,6,70000,1,1,0,775000
21,2,26500,1,0,0,353000
38,6,67000,1,1,1,2575000
2,4,28810,2,0,0,650000
8,8,83000,1,0,1,500000
7,5,110000,1,1,0,650000
18,13,40000,1,0,1,375000
7,3,40000,0,0,0,570000
7,3,30000,1,1,0,760000
7,8,106000,0,1,0,350000
8,3,21734,2,0,0,925000
4,4,50000,0,2,0,400000
46,6,120000,0,1,0,616000
18,9,65000,1,0,1,440000
15,7,110000,0,1,0,390000
67,4,25000,0,0,0,900000
33,3,27120,1,0,0,460000
32,5,60000,0,1,0,615000
14,4,26000,1,0,0,749000
1,1,10000,0,0,1,600000
15,8,56000,1,1,0,359000
39,14,99500,1,0,1,355000
52,8,51000,1,1,1,1750000
0,11,80000,0,0,0,170000
18,5,58000,1,1,0,625000
22,5,18800,0,0,0,450000
2,7,75000,1,1,0,600000
8,2,45000,1,0,1,1225000
41,5,43405,2,1,0,475000
17,4,50000,0,1,0,1175000
21,2,12123,0,0,0,375000
1,5,65000,1,0,0,475000
15,6,57250,1,0,0,415000
21,5,30000,1,0,0,345000
46,9,48475,1,1,0,675000
18,9,36905,1,0,0,585000
60,13,90000,0,0,1,500000
27,2,4646,1,0,0,350000
15,3,30000,0,1,0,750000
4,5,20012,1,0,0,400000
5,11,80000,0,0,0,160000
2,2,12000,0,0,0,700000
1,7,69000,1,0,0,474000
4,16,138008,1,0,0,110000
15,6,70000,0,0,0,590000
17,5,56000,0,1,0,875000
17,6,148000,0,1,0,950000
14,3,13422,1,0,1,793000
0,8,120000,0,0,0,200000
13,12,150000,1,1,0,505000
36,4,15996,1,0,1,450000
63,5,50000,1,1,1,2250000
5,11,90000,0,0,0,150000
20,9,123105,1,1,1,1250000
20,4,91346,1,1,1,2950000
18,14,77433,1,0,0,220000
11,7,160000,0,1,0,500000
3,3,25592,1,0,1,1095000
64,8,69000,1,0,0,325000
0,2,30000,0,0,0,350000
1,6,70000,0,1,0,380000
12,3,40000,1,1,1,2990000
18,10,60000,0,0,0,352000
11,2,5000,1,0,0,830000
5,13,73000,1,0,0,180000
43,5,12000,1,1,1,2300000
7,8,77831,1,1,0,450000
12,10,90000,1,1,1,1000000
15,4,59000,1,1,1,675000
5,13,55000,0,0,0,100000
22,7,20000,0,0,0,550000
0,15,80000,0,0,0,100000
2,7,37000,1,0,0,425000
14,4,45000,1,1,0,675000
3,8,68281,1,1,0,420000
15,6,85000,0,1,0,470000
31,7,42000,1,1,0,460000
15,5,86000,1,1,0,675000
0,10,52349,1,0,0,214000
15,9,80000,0,1,0,300000
30,4,58000,1,0,0,500000
24,9,80000,0,1,0,550000
20,9,149000,0,1,0,1800000
17,5,45000,1,1,1,1170000
43,5,43000,1,1,1,2250000
14,3,17000,1,0,0,625000
64,6,28800,1,0,1,625000
20,10,140782,1,1,0,1025000
28,9,170000,0,1,0,550000
50,2,12000,1,1,1,4000000
3,8,110000,1,1,0,549000
7,9,80000,0,1,0,485000
7,6,52631,1,1,0,475000
42,11,68000,1,0,0,230000
13,6,117000,1,1,0,1199000
3,6,60000,0,1,0,800000
0,8,70000,0,0,0,170000
21,4,18000,1,0,0,265000
79,7,107000,1,1,1,2925000
15,5,101000,1,1,0,580000
17,3,17000,0,0,0,1350000
7,6,63254,1,1,0,575000
42,5,90000,0,1,0,545000
0,14,60235,1,0,0,100000
5,8,20000,1,0,1,375000
2,9,49000,1,1,0,390000
29,2,33000,1,1,0,1335000
22,5,79000,1,0,0,490000
11,5,35000,0,1,0,838000
26,3,38000,0,0,0,509000
67,3,25000,1,0,1,875000
19,3,40000,0,1,0,580000
13,8,50000,1,1,0,840000
1,7,65000,1,0,1,485000
80,7,48000,1,1,1,3350000
11,2,2500,1,0,0,849000
19,6,30000,0,1,0,635000
22,2,30000,0,1,0,700000
9,7,120000,0,1,0,500000
13,13,119440,1,1,0,400000
32,4,61326,1,1,0,985000
2,10,50000,1,0,0,275000
18,7,63000,0,1,0,600000
18,6,80000,1,1,0,675000
15,9,34000,0,0,0,455000
19,2,37000,1,1,0,950000
4,3,15000,0,0,1,450000
15,6,63348,1,1,0,650000
30,6,65000,1,1,0,490000
36,6,43000,1,2,0,435000
42,4,20000,1,0,1,695000
64,7,142000,0,0,0,570000
66,11,74000,1,0,1,365000
3,5,47935,1,0,1,865000
52,10,105000,0,1,1,857000
14,3,10398,1,1,0,840000
4,5,29989,1,0,0,445000
38,7,42000,1,1,1,1925000
23,1,9668,2,2,0,540000
0,4,11000,1,0,0,285000
0,4,35668,1,0,1,369000
46,8,44500,1,0,0,470000
92,9,80000,1,1,1,1850000
3,6,100000,0,1,0,700000
0,16,40000,0,0,0,121000
51,2,1500,0,0,0,380000
13,7,79000,1,1,0,1140000
7,4,40000,0,0,0,540000
36,5,46500,0,0,0,340000
7,6,95000,0,1,0,480000
31,9,25000,0,0,0,295000
2,3,35000,0,1,0,700000
31,10,38256,1,0,0,220000
1,4,59656,2,1,0,532000
8,5,27000,1,0,0,550000
9,6,120000,0,1,0,600000
0,6,50000,0,2,0,240000
32,3,80000,0,1,0,830000
14,4,60000,1,1,0,599000
4,3,17000,1,0,1,515000
