car_name,vehicle_age,km_driven,seller_type,fuel_type,transmission_type,selling_price
21,3,26000,1,0,0,400000
21,4,50000,0,0,0,280000
1,3,36717,1,0,0,510000
14,4,45000,1,1,0,895000
42,4,26026,1,0,0,641000
15,5,65000,1,1,0,480000
57,8,79000,1,1,1,2500000
66,12,114447,1,0,0,450000
23,11,88290,1,0,0,262000
13,8,100000,1,1,0,980000
28,10,87563,1,1,0,540000
0,3,20000,0,0,0,310000
4,6,70000,0,0,0,380000
25,2,17000,0,0,0,480000
3,6,16000,1,1,0,750000
1,4,45000,0,1,0,550000
32,5,60000,0,1,0,615000
47,10,120000,0,1,0,270000
5,13,82000,1,0,0,185000
30,3,50000,0,0,0,530000
24,4,43000,0,1,0,1300000
65,2,5000,1,0,0,670000
11,5,45000,0,1,0,780000
19,10,120000,0,1,0,450000
11,5,66000,1,1,0,725000
2,10,100000,0,1,0,320000
47,12,270000,0,1,0,120000
5,11,60000,1,0,0,240000
28,9,120000,0,1,0,372000
7,2,30000,1,1,1,825000
0,12,60000,0,0,0,106000
7,13,96000,1,1,0,295000
18,13,90000,1,0,1,365000
47,8,80000,0,1,0,750000
14,2,10000,0,0,1,650000
31,9,76000,1,1,0,250000
2,3,38000,1,0,0,650000
2,9,79975,1,1,0,475000
36,7,86000,1,0,1,385000
14,3,35000,1,1,0,700000
13,4,86032,1,1,0,1850000
4,5,31200,0,0,1,500000
0,5,60000,1,0,0,275000
46,6,72000,0,1,0,700000
2,3,26830,1,1,0,785000
18,4,50950,1,0,0,940000
15,3,50000,0,0,1,730000
12,10,72000,1,1,1,1275000
65,2,13400,0,0,0,721000
17,4,71841,1,1,0,950000
22,2,10000,1,1,0,750000
28,9,70000,0,1,0,400000
36,5,54000,1,0,1,450000
32,4,55000,1,1,0,825000
13,5,134000,0,1,0,1050000
64,8,57000,1,1,0,474000
15,9,80000,1,1,0,465000
14,2,8700,1,0,1,750000
34,6,41000,1,1,0,525000
31,6,66000,1,1,0,410000
8,5,85000,1,1,1,720000
7,5,67000,1,0,0,470000
14,5,49726,1,0,0,610000
2,7,100000,0,1,0,450000
26,4,27726,1,0,1,565000
19,10,106000,1,1,0,540000
43,4,50000,1,1,1,3300000
1,2,11000,1,0,0,625000
21,5,46260,1,0,0,365000
5,7,57723,1,0,0,350000
7,8,83000,1,1,0,485000
2,4,35000,1,1,0,500000
2,3,104000,0,1,0,750000
30,5,80000,0,1,0,549000
44,5,30000,1,1,1,2400000
19,7,70000,0,1,0,560000
5,10,50000,1,0,0,300000
2,4,32000,0,0,0,585000
2,3,33000,1,0,0,790000
4,6,22000,1,0,0,411000
21,2,10000,0,0,1,448000
17,2,23000,1,1,0,1575000
16,8,71000,1,1,0,525000
26,4,43000,0,0,0,420000
21,2,26500,1,0,0,353000
26,4,22574,1,0,1,565000
0,9,55230,1,0,0,273000
32,5,62000,1,1,0,850000
3,2,58000,1,0,0,790000
64,9,95000,1,1,0,365000
17,4,66000,1,1,0,1040000
0,8,50418,1,0,0,280000
15,4,51306,1,1,0,650000
31,5,21200,0,1,0,500000
32,3,89000,1,1,0,895000
9,4,850000,1,1,0,850000
17,5,52500,0,1,0,921000
24,6,50000,0,1,1,1170000
31,11,67000,1,1,0,275000
0,4,54938,1,0,0,300000
7,3,14000,1,1,0,739000
17,4,54000,1,1,1,1195000
32,4,91062,1,1,0,900000
19,6,72658,1,1,0,480000
24,6,67067,1,1,0,1320000
17,6,72248,1,1,0,1000000
8,4,50000,1,1,1,880000
15,6,16500,0,0,0,600000
42,6,40876,1,0,0,490000
41,5,70000,0,1,0,350000
58,7,39000,1,1,1,3995000
31,11,93000,1,1,0,265000
15,4,50000,0,1,0,700000
49,2,15000,0,1,0,1425000
2,8,105000,0,0,0,290000
41,4,64000,0,1,0,390000
65,2,8600,0,0,0,780000
4,5,11999,1,0,0,436000
2,8,47000,1,0,0,475000
1,3,15000,1,0,1,645000
21,4,110000,0,0,0,200000
9,7,85000,1,1,0,540000
19,10,361446,0,1,0,330000
4,7,18000,1,0,0,450000
67,3,14000,0,1,0,875000
21,4,35914,1,0,0,380000
15,3,18000,1,0,0,650000
44,7,52100,1,1,1,1650000
8,8,70000,0,0,1,550000
5,10,50000,0,0,0,190000
4,6,60000,0,0,1,300000
15,6,75137,1,1,0,475000
31,4,32700,0,0,0,600000
8,3,35000,0,0,1,950000
15,3,29000,0,1,0,720000
2,3,50000,0,1,0,750000
23,8,150624,1,3,0,270000
13,6,110000,1,1,0,1285000
0,7,35000,1,0,0,250000
2,8,63786,1,1,0,510000
66,9,100000,0,0,0,500000
52,6,67000,1,1,1,2650000
18,11,48000,1,0,0,500000
23,2,10290,1,0,1,470000
5,14,97000,1,0,0,245000
15,4,110000,0,1,0,550000
52,7,49000,1,1,1,2200000
2,6,85000,1,1,0,610000
37,3,8000,0,0,0,600000
7,6,65100,1,1,0,520000
21,3,9000,1,0,1,445000
43,7,85875,1,1,1,1600000
5,11,78000,1,0,0,230000
11,7,45498,1,1,0,685000
32,3,58511,1,1,0,950000
4,3,8973,1,0,0,500000
3,7,102719,1,1,0,625000
20,5,120000,0,1,0,1800000
80,6,24000,1,1,1,5400000
13,13,216000,1,1,0,475000
6,2,25000,0,1,0,1100000
5,13,64684,1,0,0,275000
8,11,88126,1,1,0,295000
34,7,43000,1,0,0,525000
18,1,4386,1,0,0,1250000
42,2,10597,1,0,0,815000
13,10,119458,1,1,0,800000
6,2,14000,1,0,1,1060000
2,8,38000,1,0,0,485000
34,8,73000,1,1,0,420000
7,10,99008,1,1,0,350000
89,11,84000,1,1,1,1899000
5,10,45000,1,0,1,375000
8,4,40667,1,1,0,845000
24,8,90000,0,1,0,850000
1,3,21585,1,0,1,535000
71,3,25000,1,1,0,600000
18,8,80400,1,0,1,550000
22,6,69000,1,1,0,460000
7,6,101000,1,1,0,565000
13,10,70000,0,1,0,550000
1,3,20000,0,0,0,625000
2,8,70000,1,1,0,445000
14,5,76000,1,1,0,650000
16,4,70763,1,1,1,1075000
7,9,60000,1,1,0,395000
2,6,65922,1,0,0,530000
43,10,63500,1,1,1,1150000
65,2,5600,1,0,0,740000
64,9,93000,1,0,0,350000
19,18,90000,0,1,0,150000
17,5,62000,1,1,1,1275000
13,10,185000,1,1,0,780000
51,5,55000,1,0,0,355000
53,7,72279,1,1,1,2150000
27,3,40000,0,0,0,350000
2,3,20600,0,0,0,585000
2,4,24000,1,0,0,725000
18,15,31000,1,0,0,180000
3,6,73389,1,1,0,690000
18,5,50000,0,1,0,850000
7,7,74100,1,1,0,451000
33,2,5000,0,0,1,590000
15,6,80000,0,2,0,390000
64,6,77000,1,1,0,680000
0,11,49650,1,0,0,210000
18,4,37000,1,0,0,950000
24,2,46241,2,1,0,1575000
66,7,83300,1,1,1,1250000
17,5,88000,1,1,1,1245000
5,10,78000,1,0,1,365000
0,5,52000,0,0,0,225000
15,6,62000,1,0,0,595000
1,7,31000,1,0,0,450000
1,4,28000,1,0,0,511000
0,3,15000,0,0,0,310000
0,5,70000,0,0,0,250000
5,8,120000,0,0,0,330000
9,5,75100,1,1,1,730000
34,4,47000,1,0,1,700000
31,11,64857,1,1,0,155000
30,5,40000,0,0,0,500000
5,12,59740,1,0,0,230000
13,3,135000,1,1,1,1800000
34,5,75815,1,1,0,590000
7,9,72000,1,1,0,360000
67,3,90000,0,1,0,850000
8,3,40000,0,1,0,975000
36,6,19010,1,0,0,431000
24,8,100000,0,1,0,700000
1,3,31834,1,1,0,598000
36,4,32388,1,0,1,470000
21,5,50000,0,0,0,252000
8,13,110000,0,1,0,230000
35,2,5400,1,0,1,1790000
31,8,120000,0,1,0,250000
32,5,110000,0,1,0,800000
25,4,15000,1,1,0,570000
2,6,75000,1,1,0,520000
27,1,1001,1,0,1,425000
11,4,52000,1,1,0,725000
17,4,66000,1,0,1,1199000
1,6,78389,1,1,0,540000
2,6,64000,1,1,0,660000
2,2,20000,0,0,0,630000
15,1,22200,1,1,1,790000
42,6,82000,1,1,0,475000
22,2,8345,0,0,1,750000
7,8,54000,0,1,0,450000
1,4,37903,1,0,0,643000
36,6,71500,1,0,0,295000
15,6,72000,1,1,0,695000
1,5,5000,0,1,0,535000
9,8,80000,1,1,0,450000
34,8,83500,1,1,0,465000
2,8,30000,1,1,0,400000
48,9,15000,0,1,0,153000
1,5,21689,1,0,1,600000
7,3,13300,0,0,0,650000
33,2,20000,0,0,1,540000
5,13,50000,0,0,0,175000
2,6,72000,1,1,0,625000
18,2,20000,0,0,0,1075000
5,11,48216,1,0,0,350000
8,6,115958,1,1,0,550000
5,9,36000,0,0,0,215000
2,2,6258,1,0,1,775000
31,6,120000,0,1,0,360000
34,4,25000,0,1,0,750000
9,4,80000,0,1,0,730000
2,8,62000,1,1,0,435000
24,9,138489,1,1,0,500000
7,4,21000,1,0,0,495000
41,5,30000,0,1,0,350000
7,13,85000,1,1,0,275000
19,12,15000,0,1,0,350000
0,7,80000,0,0,0,270000
32,4,64500,1,1,0,850000
5,11,171289,0,0,0,230000
24,7,110000,0,1,0,750000
14,5,23243,1,0,0,687000
5,11,69000,1,0,0,300000
18,3,8600,0,0,0,970000
11,6,30000,0,1,0,750000
5,12,56700,1,0,0,245000
21,3,8000,1,0,1,430000
15,3,18000,1,1,1,775000
2,2,9000,1,0,0,675000
1,5,64300,1,1,0,425000
7,6,68297,1,1,0,650000
18,3,25000,0,0,0,1050000
8,10,41600,1,0,0,459000
7,2,14000,0,0,1,690000
91,2,20000,0,1,0,1500000
13,4,14000,1,1,1,2200000
0,4,35000,0,0,0,290000
4,6,62400,1,0,0,370000
5,12,39054,1,0,0,250000
0,4,21444,1,0,0,311000
94,3,42000,0,1,0,1700000
24,7,65436,1,1,0,900000
28,14,76600,1,1,0,375000
7,9,140000,0,1,0,340000
13,13,132838,0,1,0,400000
15,7,50000,0,1,0,490000
4,4,14000,1,0,0,445000
71,4,20000,0,0,0,850000
23,1,1780,0,0,0,520000
7,9,123000,0,1,0,475000
5,5,38156,1,0,0,463000
21,4,10000,0,0,0,400000
5,6,21000,1,0,0,365000
7,8,67379,1,1,0,380000
22,3,11000,1,0,0,690000
1,4,24000,1,0,1,499000
2,5,73575,0,0,0,450000
46,3,40000,0,0,0,650000
71,3,19000,0,0,0,835000
18,3,25000,0,0,1,940000
1,6,80000,1,1,0,520000
19,8,59000,0,1,0,651000
107,10,110000,0,1,0,1100000
24,7,150000,0,1,0,725000
64,4,10000,1,0,1,1120000
14,5,72000,1,1,0,675000
66,10,75000,1,1,1,725000
2,7,75000,1,1,0,530000
13,13,185000,1,1,0,710000
2,9,72200,1,1,0,465000
24,6,70000,0,1,0,800000
2,6,18745,1,0,0,535000
3,4,120000,0,1,0,680000
4,6,20365,1,0,1,400000
22,2,20000,0,0,0,615000
22,7,36001,1,1,0,485000
71,3,25000,0,1,0,900000
3,4,45400,1,0,0,700000
24,11,94000,1,1,0,695000
44,6,84000,1,1,1,1950000
38,9,85000,1,1,1,1525000
18,5,65000,1,0,0,700000
15,9,153000,1,1,0,380000
28,2,40000,0,1,0,1200000
28,5,48000,1,1,0,990000
7,9,40000,0,1,0,400000
1,5,100000,0,0,0,430000
30,4,24000,1,1,0,690000
1,7,15408,1,0,0,470000
42,6,39800,1,0,0,585000
27,4,45138,1,0,0,322000
20,3,60000,0,1,0,2700000
17,4,63000,0,1,0,1100000
108,4,91795,1,1,1,2950000
15,8,56000,1,0,0,430000
1,4,19000,0,0,0,560000
15,7,85000,1,1,0,595000
7,3,50000,0,1,1,793000
2,2,40000,0,1,0,725000
33,3,42000,1,0,0,520000
29,3,45906,0,1,0,1200000
2,4,39000,0,0,0,570000
15,4,70000,0,0,0,475000
67,3,30000,0,0,0,750000
15,5,29456,1,0,0,550000
71,3,33000,1,0,0,825000
19,15,120000,0,1,0,300000
5,8,60343,1,3,0,403000
13,6,192000,1,1,0,1225000
93,6,89000,1,1,1,1295000
84,8,122000,1,1,1,2450000
26,3,25000,0,0,1,580000
4,4,50000,0,0,0,380000
15,4,70000,0,1,0,690000
23,10,74000,1,3,0,250000
2,9,68000,1,1,0,370000
4,13,105379,1,2,0,219000
2,8,50000,0,1,0,420000
18,11,115000,0,0,0,375000
18,6,80000,1,1,0,675000
8,7,80000,0,0,1,630000
13,5,60000,0,1,1,1800000
1,3,36000,1,0,0,540000
17,2,51000,1,1,0,1150000
21,6,19000,1,0,0,335000
22,1,10000,0,0,0,680000
18,6,83000,1,1,0,675000
0,15,100000,0,0,0,62000
0,9,79000,1,0,0,200000
47,13,150000,0,1,0,300000
16,3,33000,1,1,1,925000
18,6,120000,0,1,0,787000
15,2,11000,1,0,1,700000
14,2,16780,1,0,0,695000
1,2,5000,0,1,0,590000
22,5,62156,1,1,0,500000
8,3,30000,0,0,0,850000
2,7,75000,1,1,0,600000
4,6,17205,1,0,0,400000
4,9,83000,1,0,0,285000
4,7,50000,0,0,0,351000
23,2,7395,1,0,0,480000
36,3,10000,0,0,1,510000
14,5,60150,1,0,0,600000
7,4,50000,1,1,0,680000
19,14,120000,0,1,0,190000
3,7,40000,0,0,0,500000
8,7,67500,1,1,0,685000
1,4,35000,0,0,0,510000
7,6,178000,0,1,0,530000
15,5,50000,0,1,0,600000
2,7,64000,1,1,0,540000
4,16,90000,0,0,0,115000
44,8,80000,0,0,1,1485000
18,7,99000,1,1,0,649000
8,9,100000,0,1,0,360000
15,3,52300,1,1,0,660000
36,6,23121,1,0,1,461000
18,8,52438,1,0,0,420000
0,4,27265,1,0,1,371000
15,4,120000,0,2,0,525000
4,3,2000,1,0,0,450000
15,12,38000,0,0,0,249000
0,4,23701,1,0,0,312000
2,3,53861,1,1,0,832000
8,13,85753,1,1,0,250000
1,4,31734,1,0,0,578000
11,6,70000,0,1,0,475000
1,8,58000,1,1,0,399000
17,4,41275,1,0,1,1150000
81,1,4500,0,0,0,550000
78,2,19000,1,0,1,1042000
0,10,50000,0,0,0,230000
21,3,29000,1,0,0,370000
34,8,113566,1,1,0,415000
18,2,12000,1,1,0,1080000
20,3,9000,1,1,1,3400000
4,6,38700,1,0,0,375000
34,9,92000,1,1,0,385000
67,2,10700,0,0,0,920000
18,6,84000,1,0,0,675000
51,9,72422,1,0,0,290000
13,8,126000,0,1,0,800000
24,3,23000,0,1,0,1600000
0,14,60235,1,0,0,100000
15,11,110000,0,1,0,280000
13,10,76325,1,1,0,560000
5,9,32000,1,0,0,290000
32,3,105000,1,1,0,825000
93,6,99000,1,1,1,1399000
4,12,48001,1,0,0,219000
1,4,50000,0,1,0,425000
52,5,16000,1,1,1,3300000
67,4,35000,0,1,0,900000
2,5,50000,0,0,0,585000
2,5,70000,0,1,0,610000
4,8,35000,0,0,0,250000
42,6,40569,1,0,0,495000
28,2,90000,0,1,0,800000
17,5,110000,0,1,1,1050000
14,4,60881,1,1,0,730000
21,5,32736,1,0,0,310000
64,9,72500,1,1,0,295000
7,8,275000,0,1,0,400000
18,7,35001,2,0,0,675000
51,5,15000,0,0,0,350000
51,3,59000,0,0,0,360000
1,7,151315,1,1,0,300000
32,4,61000,1,1,0,841000
44,10,38000,1,1,1,1500000
5,13,80000,0,0,0,150000
5,11,56000,1,0,0,375000
21,4,60000,0,0,0,350000
0,8,180000,0,0,0,180000
2,11,49011,1,0,0,385000
31,7,48000,1,1,0,450000
7,9,68000,1,1,0,390000
0,6,105610,1,0,0,250000
19,4,70000,0,1,0,650000
4,12,113343,1,0,0,178000
43,12,64495,1,1,1,850000
36,7,49000,1,0,1,335000
2,5,63669,2,0,0,645000
19,11,199900,0,1,0,350000
13,10,103000,1,2,0,1080000
48,4,38860,1,1,0,875000
2,3,8000,1,0,0,775000
15,3,6500,0,0,1,725000
1,7,90000,0,0,0,300000
22,3,68000,1,1,0,540000
31,2,31000,0,0,0,525000
42,5,84000,1,0,0,565000
15,4,60852,1,1,0,725000
8,9,76800,1,1,0,450000
1,6,29751,1,0,0,512000
4,2,40000,0,0,0,450000
10,7,21800,1,0,1,2000000
17,4,48001,1,1,0,1025000
7,4,55000,0,1,0,545000
31,11,68176,1,1,0,275000
81,1,2000,0,0,0,450000
88,2,40000,0,1,0,1200000
2,5,40000,0,0,0,500000
31,11,51060,1,1,0,280000
17,3,20000,0,1,0,1100000
9,6,159000,0,1,0,625000
46,2,32000,1,0,1,975000
4,5,10000,0,0,0,400000
94,4,54000,0,1,0,1500000
1,6,110000,0,1,0,380000
8,3,37000,1,0,0,990000
21,5,54701,1,0,0,260000
0,11,70000,0,0,0,135000
24,9,87500,0,1,0,600000
15,3,70000,0,1,1,800000
9,7,49000,0,1,0,550000
71,4,70000,0,1,0,760000
2,10,111000,1,1,0,399000
2,12,11638,1,0,0,300000
4,2,9605,1,0,0,500000
21,5,58000,1,0,0,345000
25,3,22000,0,0,0,450000
29,1,20000,0,1,0,950000
17,3,70000,0,1,0,998000
14,1,30000,0,0,1,890000
34,5,146000,0,0,0,350000
31,4,40000,0,1,0,580000
1,5,30000,0,0,0,550000
78,3,30000,0,0,1,1300000
8,4,28000,1,0,1,1090000
43,10,90000,1,1,1,895000
19,14,110000,0,1,0,250000
3,6,27000,1,0,1,750000
22,6,40000,0,0,0,450000
15,11,60000,0,1,0,310000
2,6,27452,1,0,0,540000
19,8,75000,0,1,0,521000
0,6,18604,1,0,0,310000
32,3,48000,1,1,0,855000
48,6,36000,1,1,0,725000
7,6,87020,1,0,0,550000
28,11,95000,0,1,1,500000
13,8,170000,0,1,0,700000
0,9,32103,1,0,0,245000
2,11,72240,0,0,0,350000
5,10,66000,1,0,0,285000
30,4,90000,0,1,0,530000
15,8,82000,1,1,0,489000
9,5,123000,0,1,0,650000
2,7,75000,1,1,0,499000
34,9,72000,1,0,0,311000
5,11,50000,1,0,1,350000
20,4,30000,0,1,1,3300000
44,8,55500,1,1,1,1500000
13,5,100000,0,1,0,1600000
15,4,32000,1,1,1,785000
15,3,18000,1,0,1,750000
51,5,15000,0,0,0,350000
2,7,40000,0,0,0,460000
2,2,11972,1,0,0,635000
28,9,212000,0,1,1,450000
15,4,56000,1,1,0,651000
1,7,95094,1,1,0,395000
7,11,74000,1,1,0,340000
15,4,48300,0,1,0,350000
19,10,95000,0,1,0,330000
9,6,30000,0,1,0,800000
51,2,25000,0,0,0,370000
15,8,105000,0,0,0,400000
31,9,90000,0,1,0,280000
16,6,50000,1,1,0,550000
15,8,56000,0,1,0,520000
15,5,110000,0,1,0,535000
7,6,50000,0,0,0,450000
0,5,25000,1,0,1,415000
42,5,46858,1,0,1,725000
47,12,80000,0,1,0,265000
3,6,67300,0,0,0,600000
1,8,65000,1,1,0,348000
15,3,48000,1,0,1,765000
15,7,36658,1,1,0,590000
18,5,14000,0,0,1,850000
8,9,57400,1,1,0,525000
7,5,90000,0,0,0,500000
0,2,32895,1,0,0,300000
13,7,120000,0,1,0,925000
7,7,16000,0,1,0,500000
15,11,35966,1,0,0,260000
9,4,50000,0,1,0,750000
2,4,27240,1,0,0,642000
0,7,45075,1,0,0,255000
21,3,7300,0,0,0,330000
2,5,40000,0,0,0,500000
13,8,150000,1,1,0,1190000
34,9,70000,0,1,0,425000
47,8,158000,1,1,0,470000
24,5,80000,1,1,1,1050000
20,9,147550,1,1,0,1400000
9,8,80000,0,1,0,550000
62,6,38000,1,1,1,6300000
13,5,46000,0,1,1,1550000
0,5,15000,0,0,0,295000
53,12,107742,1,1,1,1175000
28,4,58446,1,1,0,900000
18,7,68000,1,1,0,645000
8,4,41000,1,1,0,835000
27,3,20000,0,0,0,425000
19,2,35000,0,1,0,870000
5,9,36834,1,0,0,365000
103,6,25000,1,1,1,5500000
5,11,70000,0,0,0,225000
4,5,48000,1,0,0,425000
2,7,60000,0,1,0,450000
17,3,100000,0,1,0,890000
9,7,90000,0,1,0,450000
11,4,57000,1,1,0,720000
7,7,70000,0,0,0,370000
8,7,100000,0,1,0,700000
14,4,110000,0,0,0,550000
13,7,100000,0,1,0,1011000
61,3,120000,0,1,0,1200000
16,7,69264,1,1,1,480000
52,5,35000,1,1,1,3000000
15,11,50000,0,1,0,300000
24,6,35000,0,1,0,1100000
19,5,120000,0,1,0,600000
4,12,85281,1,0,0,210000
60,2,13989,1,0,1,2150000
7,8,75486,1,1,0,455000
3,4,39000,1,1,0,835000
2,9,50000,1,0,0,435000
18,6,62000,1,0,0,650000
15,5,41000,1,0,0,665000
28,11,102272,1,1,0,520000
15,13,84903,1,1,0,340000
13,11,200000,1,1,0,650000
0,5,62000,1,0,0,295000
15,6,190000,0,1,0,500000
24,1,2200,0,1,0,1475000
1,1,14000,0,0,1,690000
8,9,60002,1,1,1,550000
46,2,30000,0,1,0,1000000
26,0,5000,0,0,0,550000
1,5,21986,1,0,0,560000
1,6,23787,1,0,0,515000
2,5,46000,0,0,0,550000
18,5,129000,1,0,0,725000
38,9,90000,1,1,1,1650000
18,5,28000,1,0,1,850000
15,9,100000,0,1,0,371000
34,5,69000,1,1,0,695000
5,10,40000,0,0,0,350000
40,3,65000,1,1,1,3100000
23,13,90000,0,0,0,160000
57,10,61000,1,1,1,1690000
7,14,106000,1,1,0,299000
8,7,45354,0,1,0,600000
48,4,20000,1,1,0,870000
18,6,78000,1,0,1,895000
7,13,92000,1,1,0,290000
21,3,30000,0,0,0,350000
5,5,70038,1,0,0,420000
13,5,125000,1,1,0,1625000
2,4,57000,1,0,0,690000
13,6,200000,0,1,0,850000
16,6,49728,1,1,0,625000
0,3,30000,0,0,0,350000
5,6,25000,0,0,0,385000
13,10,133000,1,1,0,545000
4,7,50000,0,3,0,350000
31,5,35000,1,0,0,595000
42,3,32000,1,0,1,750000
18,6,75129,1,0,0,640000
18,5,66000,1,1,0,785000
2,5,27965,1,0,0,625000
7,7,70000,0,1,0,350000
31,4,53400,1,1,0,550000
15,6,49162,1,0,0,495000
15,8,200000,0,1,0,370000
26,2,8664,2,0,1,630000
37,3,30000,0,0,0,410000
7,5,110000,1,1,0,650000
34,5,43000,1,0,0,550000
14,2,5800,1,0,0,685000
2,6,90000,0,1,0,625000
9,6,145953,1,1,0,650000
21,1,1200,0,0,1,450000
28,6,120000,0,1,0,1020000
22,4,97000,1,1,0,460000
7,9,100000,0,1,0,425000
24,6,79304,1,1,0,985000
15,6,53000,1,1,0,645000
24,4,62000,1,1,0,1375000
0,9,69254,1,0,0,230000
79,8,120000,1,1,1,3575000
42,3,58001,1,0,0,600000
1,4,40000,0,0,0,410000
27,4,40000,0,0,0,260000
16,10,105000,0,1,0,395000
71,3,22000,1,0,0,750000
7,8,70000,1,1,0,490000
16,9,120000,0,1,0,300000
13,8,42000,1,1,0,850000
33,2,23296,1,1,0,575000
8,4,10000,1,1,0,1000000
16,7,102000,1,1,0,550000
0,11,50000,0,0,0,250000
43,8,15000,1,1,1,1900000
8,10,8000,1,0,0,550000
0,11,39290,1,0,0,240000
0,8,71239,1,0,0,260000
64,3,24000,1,1,0,950000
46,6,55000,1,1,0,735000
2,3,32000,0,0,0,650000
47,11,150000,0,1,0,350000
44,9,64705,1,1,1,1350000
64,5,51930,1,1,1,795000
5,12,42000,0,0,0,180000
5,5,16500,1,0,0,465000
0,1,5000,0,0,0,300000
2,7,100000,0,1,0,550000
44,11,70000,1,0,1,1200000
36,3,40000,0,0,1,350000
0,4,80000,0,0,0,300000
38,4,5200,1,1,1,5350000
1,4,60000,0,1,0,650000
31,6,40000,0,1,0,450000
26,3,19000,1,0,1,625000
31,5,50000,0,1,0,450000
5,6,36977,1,0,0,422000
32,5,52000,0,1,0,900000
18,7,80000,0,1,0,450000
17,5,45000,1,1,1,1170000
34,7,111056,1,1,0,430000
5,11,54886,1,0,0,250000
71,3,17000,1,0,0,900000
1,4,49000,1,0,0,510000
14,5,59434,1,0,0,599000
7,4,56145,1,1,0,659000
2,9,76950,1,1,0,450000
7,9,110000,0,1,0,320000
4,10,35000,0,0,0,315000
11,5,80000,1,1,0,650000
12,4,24500,1,1,1,2950000
8,8,79345,1,1,0,550000
15,6,77482,1,1,0,552000
0,16,50000,0,0,0,70000
15,3,12400,1,0,0,690000
0,3,10000,0,0,1,420000
34,2,18000,1,0,0,700000
63,5,40000,0,1,1,2900000
5,9,65253,1,0,0,380000
11,5,85000,1,1,0,650000
18,7,65000,1,1,0,550000
34,7,65321,1,0,1,575000
46,7,127731,1,1,0,665000
17,3,58363,1,1,0,1250000
7,6,76400,1,1,0,575000
22,6,61000,1,1,0,515000
0,5,40000,0,0,0,280000
22,6,70000,0,1,0,480000
7,12,105000,0,1,0,240000
32,4,26000,0,1,0,850000
15,5,80000,0,1,0,600000
24,5,59000,1,1,1,1500000
22,3,25000,0,0,0,650000
15,5,62454,1,0,0,334000
28,4,50000,0,1,0,810000
17,4,71000,1,0,0,899000
2,3,86516,1,0,0,750000
28,9,94181,1,1,0,600000
8,2,12000,0,0,0,1150000
26,4,59518,1,1,0,530000
15,13,100000,0,1,0,225000
8,10,74000,1,1,0,445000
15,9,80000,1,1,0,384000
1,3,38000,0,1,0,475000
28,4,55000,0,1,0,1450000
0,9,67000,1,0,0,245000
64,6,67000,1,1,0,675000
13,10,200000,0,1,0,450000
19,5,150000,0,1,0,500000
4,12,69000,1,0,0,250000
60,12,81000,1,0,1,490000
20,4,56700,1,1,1,3100000
7,9,76000,1,1,0,440000
0,14,83000,1,0,0,110000
2,4,33200,1,0,0,625000
15,8,73000,1,1,0,580000
23,13,30000,0,0,0,135000
3,3,29100,1,1,0,1100000
19,12,120000,0,1,0,300000
17,5,27000,1,1,0,1199000
24,8,54278,1,1,0,540000
18,5,80000,0,0,0,650000
4,6,120000,0,2,0,333000
11,6,60000,0,1,0,650000
53,8,65000,1,1,1,2250000
43,13,94603,1,0,1,650000
0,6,57000,1,0,0,285000
2,6,72000,1,1,0,580000
4,8,40000,1,0,0,395000
34,9,120000,0,1,0,300000
2,12,80000,0,0,1,280000
1,2,20000,0,0,1,550000
3,8,94000,1,1,0,525000
46,3,5000,0,1,0,957000
46,9,110000,0,1,0,600000
31,11,82000,1,1,0,211000
3,6,64000,1,0,0,470000
30,3,5000,0,0,0,680000
3,4,38966,1,0,0,685000
31,3,50000,0,1,0,650000
25,3,35000,0,1,0,786000
33,4,50000,0,1,0,450000
8,3,30000,0,0,0,900000
15,7,90000,0,1,0,450000
14,4,32000,1,1,0,765000
13,5,92571,1,1,0,1675000
13,5,122000,1,1,0,1150000
43,4,36000,1,1,1,3100000
18,12,100000,0,0,0,300000
1,2,14500,0,0,0,565000
33,3,41000,1,0,0,520000
0,12,63000,0,0,0,110000
1,5,63821,1,1,0,445000
19,14,90000,0,1,0,230000
48,3,25000,0,1,0,850000
34,5,76574,1,1,0,650000
8,3,5557,2,0,0,1045000
30,5,100000,0,1,0,350000
22,5,50000,1,0,0,500000
36,3,40000,0,0,1,450000
31,4,19300,1,0,0,567000
43,8,105000,1,1,1,1465000
5,8,150000,0,0,0,350000
21,6,74675,1,0,0,284000
32,5,20000,0,1,0,1000000
34,7,72103,1,1,0,535000
5,12,61171,1,0,0,290000
17,5,36503,0,0,0,1050000
51,6,58500,1,0,0,349000
2,4,38120,1,0,0,690000
53,8,25000,0,1,1,2100000
14,3,11410,1,0,0,725000
79,5,30000,1,0,1,3800000
7,8,45000,1,1,0,500000
36,3,48000,1,0,1,451000
17,5,98921,1,1,0,850000
64,8,40000,0,1,0,510000
24,6,65000,1,1,0,1050000
4,8,61000,1,0,0,375000
36,5,61173,1,1,0,375000
15,3,70000,0,1,0,600000
32,2,6000,1,1,0,900000
5,9,90000,0,0,0,250000
18,10,73000,0,0,0,450000
34,7,53000,1,1,0,560000
7,7,35465,1,1,0,435000
11,6,120000,0,1,0,530000
5,9,61685,1,0,0,300000
32,4,80321,1,1,0,960000
2,4,12290,1,0,0,735000
28,2,70000,0,1,0,950000
43,3,44000,1,1,1,3400000
