car_name,vehicle_age,km_driven,seller_type,fuel_type,transmission_type,selling_price
Hyundai i20,5,60000,Individual,Petrol,Manual,600000
Maruti Ertiga,7,60000,Individual,Petrol,Manual,650000
Honda Amaze,8,42000,Dealer,Diesel,Manual,475000
Maruti Celerio,6,57226,Dealer,Petrol,Automatic,450000
Maruti Alto,5,50000,Individual,Petrol,Manual,240000
Honda Jazz,3,17843,Dealer,Petrol,Automatic,925000
Volkswagen Vento,6,61000,Dealer,Petrol,Manual,530000
Maruti Baleno,3,40000,Individual,Petrol,Manual,520000
Hyundai Grand,4,38343,Dealer,Petrol,Manual,530000
Hyundai Grand,7,56494,Dealer,Diesel,Manual,390000
Hyundai i10,8,32545,Dealer,Petrol,Manual,325000
Honda Amaze,3,26718,Dealer,Diesel,Manual,935000
Mahindra XUV500,3,17750,Dealer,Diesel,Automatic,1675000
Honda City,3,20000,Dealer,Petrol,Manual,1245000
Ford Ecosport,6,15000,Individual,Diesel,Manual,770000
Hyundai Verna,8,75842,Dealer,Diesel,Automatic,625000
Maruti Celerio,5,70000,Individual,Petrol,Manual,420000
Maruti Eeco,6,60200,Dealer,CNG,Manual,385000
Maruti Vitara,2,13000,Dealer,Diesel,Manual,951000
Maruti Ertiga,8,90000,Individual,Diesel,Manual,600000
Maruti Eeco,2,70000,Individual,Petrol,Manual,400000
Maruti Ertiga,4,34000,Dealer,Diesel,Manual,885000
Renault KWID,2,10000,Individual,Petrol,Manual,410000
Maruti Ertiga,7,53247,Dealer,CNG,Manual,599000
Honda City,6,37000,Dealer,Petrol,Manual,715000
Maruti Vitara,4,114000,Dealer,Diesel,Manual,775000
Maruti Ertiga,8,61034,Dealer,Diesel,Manual,735000
BMW X1,9,69000,Dealer,Diesel,Automatic,1350000
Hyundai Santro,13,54000,Dealer,Petrol,Manual,235000
Maruti Swift Dzire,3,24381,Dealer,Petrol,Automatic,725000
Mahindra XUV500,3,68000,Dealer,Diesel,Manual,1650000
Honda Amaze,7,92500,Individual,Diesel,Manual,300000
Tata Nexon,4,41000,Dealer,Diesel,Manual,825000
Volkswagen Polo,5,820000,Dealer,Petrol,Automatic,695000
Volkswagen Vento,6,40000,Individual,Petrol,Manual,500000
Maruti Swift,10,120000,Individual,Diesel,Manual,250000
Hyundai i20,6,32000,Dealer,Petrol,Manual,550000
Honda City,4,70000,Dealer,Petrol,Manual,835000
Honda WR-V,2,30000,Individual,Petrol,Manual,865000
Hyundai Grand,6,54000,Dealer,Petrol,Manual,365000
Toyota Fortuner,4,56000,Dealer,Diesel,Automatic,2599000
BMW 3,11,95000,Dealer,Diesel,Automatic,1040000
Maruti Baleno,4,26000,Dealer,Petrol,Manual,770000
Maruti Swift Dzire,7,70000,Dealer,Petrol,Manual,450000
Maruti Swift Dzire,7,55000,Dealer,Petrol,Manual,511000
Hyundai Creta,5,25286,Dealer,Petrol,Automatic,1025000
Honda CR-V,11,137000,Dealer,Petrol,Manual,535000
Mahindra XUV500,6,186000,Individual,Diesel,Manual,1000000
Toyota Camry,6,60000,Individual,Electric,Automatic,2000000
Hyundai Santro,3,2925,Dealer,Petrol,Manual,525000
Tata Harrier,2,13000,Dealer,Diesel,Manual,1711000
Toyota Innova,10,213141,Dealer,Diesel,Manual,775000
Ford Ecosport,3,16000,Dealer,Petrol,Manual,875000
Hyundai i20,5,8500,Dealer,Petrol,Manual,540000
Hyundai Creta,5,60000,Individual,Diesel,Manual,800000
Honda City,4,35000,Individual,Diesel,Manual,850000
Volkswagen Polo,6,38000,Dealer,Petrol,Manual,475000
Honda Amaze,6,73000,Dealer,Petrol,Manual,465000
Hyundai Grand,5,28500,Dealer,Petrol,Manual,535000
Hyundai i20,3,114252,Individual,Diesel,Manual,750000
Renault KWID,5,26844,Dealer,Petrol,Manual,295000
Skoda Rapid,3,60000,Dealer,Diesel,Automatic,990000
Hyundai i20,3,29000,Dealer,Petrol,Automatic,895000
BMW 5,11,90000,Dealer,Diesel,Automatic,1695000
Maruti Swift,9,112755,Dealer,Diesel,Manual,485000
Maruti Wagon R,7,43932,Dealer,Petrol,Manual,320000
Toyota Innova,5,56000,Dealer,Diesel,Manual,1625000
Honda City,3,29000,Dealer,Petrol,Manual,850000
Hyundai Grand,4,38465,Individual,Diesel,Manual,500000
Toyota Yaris,3,25000,Individual,Petrol,Automatic,1050000
Mahindra Bolero,6,90000,Individual,Diesel,Manual,550000
Hyundai Venue,2,14500,Dealer,Petrol,Manual,1025000
Toyota Innova,4,65000,Dealer,Diesel,Manual,1375000
Mahindra Scorpio,4,37000,Dealer,Diesel,Manual,1090000
Hyundai i10,7,96000,Dealer,Petrol,Manual,385000
Maruti Wagon R,5,36044,Dealer,CNG,Manual,415000
Mahindra XUV500,2,10000,Individual,Diesel,Manual,1550000
Toyota Fortuner,8,72000,Dealer,Diesel,Manual,1250000
Mahindra KUV100,2,5000,Individual,Diesel,Manual,700000
Ford Ecosport,3,28000,Dealer,Diesel,Manual,811000
Maruti Swift,9,78000,Dealer,Diesel,Manual,475000
Hyundai Creta,6,79825,Dealer,Diesel,Automatic,1025000
Ford Ecosport,6,70000,Individual,Diesel,Manual,650000
Skoda Octavia,7,35000,Dealer,Diesel,Automatic,1075000
Hyundai Verna,8,120000,Individual,Petrol,Manual,390000
Maruti Ertiga,6,81000,Dealer,CNG,Manual,640000
Hyundai i20,4,60000,Individual,Diesel,Manual,625000
Maruti Alto,4,23000,Individual,Petrol,Manual,390000
Toyota Innova,6,51452,Dealer,Diesel,Manual,1095000
Maruti Swift Dzire,6,105240,Dealer,Diesel,Manual,530000
Maruti Celerio,5,87187,Dealer,Diesel,Manual,399000
Skoda Superb,12,68000,Dealer,Petrol,Automatic,499000
Volkswagen Polo,4,27000,Dealer,Petrol,Manual,695000
Maruti Ertiga,4,50000,Dealer,Diesel,Manual,740000
Honda City,3,21000,Dealer,Petrol,Automatic,1185000
Datsun GO,3,35000,Individual,Petrol,Manual,410000
Hyundai Grand,6,100000,Individual,Petrol,Manual,400000
Honda WR-V,3,20000,Individual,Diesel,Manual,950000
Audi A4,9,40000,Dealer,Diesel,Automatic,1650000
Honda City,12,65000,Dealer,Petrol,Manual,272000
Maruti Vitara,4,35000,Individual,Diesel,Manual,950000
Hyundai Elantra,8,75000,Dealer,Petrol,Automatic,630000
Hyundai i20,6,76430,Dealer,Diesel,Manual,625000
Maruti Wagon R,4,28763,Trustmark Dealer,CNG,Manual,400000
Honda City,6,55000,Dealer,Petrol,Manual,785000
Mercedes-Benz E-Class,12,96000,Dealer,Diesel,Automatic,1050000
Ford Endeavour,5,70000,Dealer,Diesel,Manual,2090000
Mercedes-Benz C-Class,5,28594,Dealer,Petrol,Automatic,2800000
Mahindra Scorpio,9,115000,Dealer,Diesel,Manual,615000
Renault Duster,7,63000,Dealer,Diesel,Manual,591000
Hyundai Santro,2,15000,Individual,Petrol,Automatic,540000
Hyundai Creta,5,62000,Individual,Diesel,Manual,1150000
Skoda Rapid,6,58900,Dealer,Diesel,Automatic,715000
Renault Duster,6,59000,Dealer,Diesel,Manual,665000
Hyundai Verna,3,60000,Individual,Diesel,Manual,1150000
Datsun GO,3,10177,Dealer,Petrol,Manual,349000
Maruti Swift Dzire,13,110000,Individual,Diesel,Manual,325000
Hyundai Grand,7,42000,Dealer,Petrol,Automatic,460000
Maruti Swift Dzire,4,25000,Individual,Petrol,Automatic,630000
Hyundai i10,11,44400,Dealer,Petrol,Manual,325000
Maruti Wagon R,11,82000,Dealer,Petrol,Manual,275000
Ford Figo,11,89254,Dealer,Diesel,Manual,285000
Honda City,3,16000,Dealer,Petrol,Manual,925000
Maruti Swift,6,82000,Dealer,Petrol,Manual,480000
Maruti Swift,3,43089,Dealer,Diesel,Manual,750000
Mahindra Bolero,8,22000,Dealer,Diesel,Manual,850000
Hyundai Creta,4,50000,Individual,Diesel,Manual,1175000
Maruti Alto,10,60000,Individual,Petrol,Manual,225000
Hyundai Creta,5,64000,Dealer,Diesel,Manual,1100000
Skoda Rapid,6,132000,Individual,Diesel,Manual,450000
Honda City,7,63000,Individual,Diesel,Manual,600000
Hyundai Creta,5,105000,Individual,Diesel,Manual,1050000
Renault KWID,3,15000,Individual,Petrol,Manual,410000
Hyundai Creta,6,84918,Dealer,Diesel,Automatic,917000
Honda City,11,78000,Dealer,Petrol,Automatic,475000
Maruti Wagon R,5,65000,Individual,CNG,Manual,315000
BMW 3,7,89000,Dealer,Diesel,Automatic,2150000
Toyota Innova,4,30000,Individual,Diesel,Manual,1550000
Maruti Ciaz,5,49184,Dealer,Diesel,Manual,740000
Maruti Swift Dzire,4,79315,Individual,Diesel,Manual,720000
Toyota Innova,8,148712,Dealer,Diesel,Manual,1175000
Tata Tiago,5,13552,Dealer,Petrol,Manual,450000
Hyundai Grand,3,15000,Individual,Petrol,Manual,500000
Tata Safari,8,110000,Individual,Diesel,Manual,400000
Ford Figo,10,150000,Individual,Diesel,Manual,250000
Maruti Wagon R,4,30000,Individual,CNG,Manual,450000
Hyundai i20,5,17000,Individual,Petrol,Manual,720000
Toyota Innova,11,106868,Dealer,Diesel,Manual,575000
Hyundai Grand,7,20587,Dealer,Petrol,Manual,415000
Maruti Wagon R,8,17568,Dealer,Petrol,Manual,389000
Tata Nexon,3,30000,Individual,Petrol,Manual,600000
Maruti Celerio,6,64000,Dealer,Diesel,Manual,350000
Datsun RediGO,4,30000,Individual,Petrol,Manual,200000
Mahindra XUV500,3,31324,Dealer,Diesel,Manual,1685000
Mahindra Thar,5,49000,Dealer,Diesel,Manual,750000
Maruti Alto,9,57000,Individual,Petrol,Manual,180000
Maruti Baleno,3,36790,Dealer,Petrol,Manual,660000
Mercedes-Benz S-Class,6,27000,Individual,Diesel,Automatic,5500000
Land Rover Rover,5,128000,Dealer,Diesel,Automatic,2675000
Ford Figo,7,69800,Individual,Petrol,Manual,380000
Renault KWID,4,35017,Dealer,Petrol,Automatic,385000
Hyundai i20,3,46432,Dealer,Diesel,Manual,765000
Renault KWID,2,25000,Individual,Petrol,Manual,335000
Hyundai i20,10,52846,Dealer,Petrol,Manual,385000
Toyota Innova,5,58000,Dealer,Diesel,Automatic,1649000
Mahindra Bolero,6,145000,Individual,Diesel,Manual,499000
Mahindra XUV500,9,100000,Dealer,Diesel,Manual,775000
Volkswagen Polo,9,55000,Dealer,Diesel,Manual,240000
Hyundai Grand,4,46758,Dealer,Petrol,Automatic,500000
Maruti Eeco,11,106000,Dealer,CNG,Manual,230000
Honda Jazz,4,20282,Dealer,Petrol,Automatic,775000
Mercedes-Benz C-Class,9,63000,Dealer,Petrol,Automatic,1275000
Honda Jazz,5,39000,Dealer,Petrol,Manual,545000
Skoda Rapid,8,34000,Dealer,Petrol,Manual,405000
Maruti Swift Dzire,4,52000,Dealer,Petrol,Manual,690000
Maruti Swift Dzire,3,17000,Dealer,Petrol,Manual,715000
Maruti Swift Dzire,7,210000,Individual,Diesel,Manual,350000
Hyundai i20,5,61000,Dealer,Petrol,Manual,635000
Maruti Swift Dzire,9,70000,Individual,Diesel,Manual,505000
Hyundai i20,6,74000,Dealer,Diesel,Manual,555000
Honda City,4,23000,Individual,Diesel,Manual,875000
Volkswagen Polo,7,40000,Individual,Diesel,Manual,600000
Toyota Innova,2,15000,Individual,Diesel,Manual,2050000
Kia Seltos,2,20999,Dealer,Petrol,Manual,1840000
Hyundai i20,11,120000,Individual,Petrol,Manual,200000
Honda City,6,47000,Dealer,Petrol,Automatic,775000
Maruti Wagon R,6,45243,Dealer,Petrol,Manual,445000
Maruti Swift Dzire,3,35000,Dealer,Petrol,Manual,650000
Maruti Swift,4,51234,Dealer,Petrol,Manual,445000
Hyundai Creta,3,98000,Individual,Diesel,Manual,950000
Mahindra Scorpio,5,120000,Individual,Diesel,Manual,825000
Mahindra Scorpio,6,80000,Dealer,Diesel,Manual,700000
Tata Tiago,3,49500,Individual,Petrol,Manual,525000
Toyota Fortuner,10,120000,Individual,Diesel,Manual,850000
Honda Jazz,5,50000,Individual,Petrol,Manual,650000
Mercedes-Benz S-Class,12,67000,Dealer,Petrol,Automatic,1100000
Maruti Alto,10,50000,Individual,Petrol,Manual,275000
Maruti Swift Dzire,8,60000,Individual,Diesel,Manual,550000
Honda City,1,4600,Dealer,Petrol,Manual,1165000
Maruti Swift Dzire,6,88562,Dealer,Diesel,Manual,520000
Maruti Ertiga,8,55000,Dealer,Diesel,Manual,650000
Hyundai Grand,3,38000,Dealer,Petrol,Manual,595000
Ford Ecosport,4,108000,Individual,Diesel,Manual,900000
Ford Ecosport,7,58000,Dealer,Diesel,Manual,600000
Volkswagen Vento,3,16000,Dealer,Petrol,Manual,760000
Hyundai Grand,4,21000,Dealer,Diesel,Manual,610000
Maruti Swift,6,21000,Dealer,Petrol,Manual,499000
Hyundai i20,7,50000,Individual,Petrol,Manual,530000
Maruti Swift,4,60000,Dealer,Petrol,Manual,480000
Honda Jazz,6,64000,Individual,Petrol,Automatic,551000
Honda City,6,51235,Dealer,Petrol,Automatic,648000
Mercedes-Benz E-Class,8,30000,Dealer,Petrol,Manual,1350000
Maruti Swift,8,101271,Individual,Diesel,Manual,480000
Maruti Swift Dzire,8,60000,Individual,Diesel,Manual,460000
Maruti Swift,6,72030,Dealer,Petrol,Manual,525000
Hyundai Verna,8,66000,Dealer,Petrol,Automatic,560000
Hyundai i20,4,30000,Individual,Diesel,Manual,760000
Maruti Swift Dzire,4,40000,Individual,Petrol,Manual,650000
Maruti Swift,4,49649,Dealer,Diesel,Manual,645000
Maruti Ertiga,1,5000,Individual,Petrol,Automatic,900000
Maruti Swift,9,120000,Individual,Diesel,Manual,355000
Honda Jazz,5,103000,Dealer,Diesel,Manual,625000
Renault Triber,2,35000,Individual,Petrol,Manual,550000
Hyundai i20,6,53000,Dealer,Petrol,Manual,599000
Toyota Innova,6,124000,Dealer,Diesel,Manual,1150000
Maruti Ciaz,5,40000,Individual,Petrol,Manual,650000
BMW 5,3,30660,Dealer,Diesel,Automatic,5595000
Hyundai Verna,2,27000,Individual,Petrol,Manual,950000
Renault KWID,4,13800,Individual,Petrol,Manual,360000
Maruti Alto,4,30000,Individual,Petrol,Manual,370000
Maruti Wagon R,5,72000,Dealer,Petrol,Manual,310000
Honda WR-V,3,58000,Individual,Diesel,Manual,950000
Hyundai i10,10,35000,Individual,Petrol,Manual,300000
Honda Amaze,2,32000,Individual,Diesel,Manual,850000
Hyundai Verna,2,9100,Dealer,Diesel,Manual,1325000
BMW 5,3,65000,Dealer,Diesel,Automatic,3950000
Ford Figo,9,110000,Individual,Diesel,Manual,195000
Audi A6,8,60000,Individual,Diesel,Automatic,1500000
Renault KWID,5,24668,Dealer,Petrol,Automatic,345000
Hyundai i20,4,17335,Dealer,Diesel,Manual,820000
Maruti Swift,5,43000,Dealer,Petrol,Manual,589000
Maruti Wagon R,5,29989,Dealer,Petrol,Manual,445000
Hyundai Grand,5,19000,Dealer,Petrol,Manual,535000
Tata Safari,7,119000,Dealer,Diesel,Manual,690000
Honda City,6,50000,Individual,Diesel,Manual,750000
Maruti Alto,6,77000,Individual,Petrol,Manual,245000
Hyundai Grand,7,59571,Dealer,Petrol,Manual,485000
Maruti Ertiga,8,74000,Dealer,Diesel,Manual,655000
BMW X1,8,69000,Dealer,Diesel,Automatic,1575000
Ford Figo,10,71000,Dealer,Diesel,Manual,240000
Hyundai Grand,3,10000,Individual,Petrol,Manual,555000
Maruti Swift Dzire,5,68000,Dealer,Diesel,Manual,475000
Hyundai Grand,4,40000,Dealer,Petrol,Automatic,549000
Hyundai Santro,2,10000,Individual,Petrol,Automatic,558000
Volkswagen Polo,6,81544,Dealer,Petrol,Automatic,685000
Mercedes-Benz E-Class,5,21000,Dealer,Diesel,Automatic,2675000
Hyundai Tucson,5,119775,Dealer,Diesel,Automatic,1690000
Maruti Celerio,5,12000,Dealer,Petrol,Automatic,475000
Mahindra XUV500,4,46000,Individual,Diesel,Manual,1100000
Skoda Superb,11,70000,Individual,Petrol,Automatic,330000
Hyundai i10,9,25000,Individual,Petrol,Manual,375000
Maruti Wagon R,11,45000,Dealer,Petrol,Manual,190000
Maruti Vitara,2,35000,Dealer,Diesel,Automatic,975000
Hyundai i20,6,66032,Dealer,Petrol,Manual,550000
Volkswagen Polo,8,55000,Dealer,Petrol,Automatic,660000
Hyundai i20,8,20000,Individual,Petrol,Manual,400000
Maruti Wagon R,5,65000,Dealer,Petrol,Manual,390000
Maruti Vitara,4,13600,Dealer,Diesel,Manual,825000
Maruti Alto,5,45222,Dealer,CNG,Manual,299000
Skoda Rapid,7,70000,Dealer,Diesel,Manual,535000
Hyundai Verna,2,20000,Individual,Petrol,Manual,990000
Toyota Innova,11,123000,Dealer,Diesel,Manual,399000
Maruti Swift,7,103000,Individual,Diesel,Manual,500000
Maruti Swift,6,102506,Dealer,Diesel,Manual,520000
Maruti Ertiga,4,45253,Dealer,CNG,Manual,775000
Volkswagen Polo,6,26678,Dealer,Petrol,Automatic,625000
Hyundai Verna,2,8000,Dealer,Petrol,Automatic,1250000
Maruti Ertiga,9,120000,Individual,Diesel,Manual,360000
Maruti Wagon R,9,40000,Individual,Petrol,Manual,350000
Hyundai i20,7,35144,Dealer,Petrol,Manual,525000
Ford Ecosport,7,57000,Dealer,Diesel,Manual,735000
Honda Jazz,3,4740,Dealer,Petrol,Manual,625000
Maruti Alto,11,100000,Individual,Petrol,Manual,110000
Mahindra XUV500,8,113143,Dealer,Diesel,Manual,649000
Maruti Swift Dzire,4,60000,Dealer,Diesel,Automatic,690000
Porsche Cayenne,7,60000,Dealer,Diesel,Automatic,3900000
Mahindra Scorpio,7,51400,Dealer,Diesel,Manual,895000
Honda City,6,88102,Dealer,Diesel,Manual,625000
Maruti Wagon R,7,30000,Individual,Petrol,Manual,321000
Maruti Swift Dzire,4,28603,Trustmark Dealer,Petrol,Manual,565000
BMW 3,10,70000,Dealer,Diesel,Automatic,690000
Maruti Celerio,7,55000,Dealer,Petrol,Automatic,425000
Mahindra XUV500,3,39000,Dealer,Diesel,Manual,1775000
Maruti Alto,6,100000,Dealer,Petrol,Manual,250000
Honda City,3,11400,Individual,Petrol,Automatic,1075000
Audi A4,10,68000,Dealer,Petrol,Automatic,1350000
Honda Civic,13,80000,Individual,Petrol,Automatic,210000
Maruti Swift Dzire,12,40000,Individual,Petrol,Manual,370000
Honda Amaze,3,40000,Individual,Petrol,Manual,610000
Mini Cooper,6,70000,Dealer,Diesel,Automatic,1550000
Maruti Swift Dzire,5,100000,Individual,Diesel,Manual,650000
Hyundai i20,4,52896,Trustmark Dealer,Petrol,Manual,555000
Hyundai Grand,8,70000,Dealer,Diesel,Manual,290000
Maruti Celerio,4,68000,Dealer,CNG,Manual,475000
Toyota Innova,12,89300,Dealer,Diesel,Manual,395000
Maruti Swift Dzire,7,81000,Dealer,Diesel,Manual,439000
Volkswagen Vento,6,55000,Dealer,Petrol,Automatic,599000
Hyundai Venue,1,7066,Dealer,Petrol,Automatic,1185000
Maruti Wagon R,9,60000,Individual,Petrol,Manual,300000
Honda WR-V,3,18823,Trustmark Dealer,Petrol,Manual,840000
Hyundai Grand,7,12000,Dealer,Petrol,Manual,465000
Honda Jazz,5,39540,Dealer,Petrol,Manual,562000
Maruti Celerio,6,51127,Dealer,Petrol,Automatic,475000
Volkswagen Polo,5,32967,Dealer,Petrol,Manual,675000
Renault Duster,2,19444,Dealer,Petrol,Automatic,1140000
Ford Figo,6,60217,Dealer,Diesel,Manual,540000
Tata Harrier,2,15000,Individual,Diesel,Manual,1750000
Maruti Wagon R,13,67000,Dealer,Petrol,Manual,145000
Mercedes-Benz C-Class,8,72000,Dealer,Diesel,Automatic,1275000
Hyundai i20,5,60000,Dealer,Petrol,Manual,565000
BMW 7,9,36000,Dealer,Diesel,Automatic,2300000
Mercedes-Benz E-Class,9,1325000,Dealer,Diesel,Automatic,1350000
Toyota Fortuner,4,44510,Dealer,Diesel,Manual,2975000
Hyundai Grand,7,38956,Dealer,Petrol,Manual,435000
Maruti Ciaz,6,39000,Dealer,Petrol,Automatic,675000
Honda Amaze,8,28000,Individual,Petrol,Manual,350000
Maruti Wagon R,8,33000,Dealer,Petrol,Manual,313000
Honda City,5,48200,Dealer,Petrol,Automatic,825000
Maruti Alto,5,40000,Individual,Petrol,Manual,265000
Toyota Innova,12,160000,Dealer,Diesel,Manual,560000
Mercedes-Benz C-Class,6,37000,Dealer,Diesel,Automatic,2399000
Maruti Swift Dzire,7,93000,Individual,Diesel,Manual,520000
Ford Aspire,2,5837,Dealer,Diesel,Manual,845000
Maruti Swift,10,83000,Dealer,Diesel,Manual,349000
Maruti Alto,18,90000,Individual,Petrol,Manual,75000
Hyundai i20,10,78000,Dealer,Diesel,Manual,325000
Ford Figo,5,61304,Dealer,Petrol,Manual,340000
Maruti Swift Dzire,2,22000,Dealer,Diesel,Manual,925000
Maruti Alto,3,40000,Individual,Petrol,Manual,295000
Hyundai i10,12,95721,Dealer,Petrol,Manual,300000
Maruti Swift Dzire,10,76000,Individual,Diesel,Manual,385000
Hyundai i20,7,37000,Dealer,Petrol,Manual,425000
Hyundai i20,9,50000,Dealer,Petrol,Manual,395000
Honda Jazz,6,31700,Dealer,Petrol,Automatic,610000
Mercedes-Benz E-Class,3,25000,Individual,Diesel,Automatic,5000000
Mahindra Scorpio,4,22500,Individual,Diesel,Manual,1465000
Maruti Swift Dzire,3,30000,Individual,Petrol,Manual,600000
Honda Jazz,6,63000,Dealer,Petrol,Manual,485000
Maruti Wagon R,10,12000,Dealer,Petrol,Manual,290000
Hyundai Verna,10,66600,Dealer,Diesel,Automatic,435000
Maruti Swift Dzire,3,28229,Dealer,Diesel,Automatic,799000
Hyundai Verna,14,34000,Dealer,Petrol,Manual,200000
Maruti Swift Dzire,6,68393,Dealer,Diesel,Manual,650000
Maruti Ciaz,6,42000,Dealer,Petrol,Manual,550000
Honda City,3,43181,Dealer,Diesel,Manual,1225000
Maruti Ciaz,4,21000,Dealer,Petrol,Automatic,795000
Maruti Ignis,3,10000,Individual,Petrol,Manual,470000
Maruti Celerio,5,20000,Dealer,Petrol,Automatic,470000
Maruti Eeco,2,4000,Individual,Petrol,Manual,420000
Honda City,4,74000,Dealer,Petrol,Manual,850000
Audi A6,5,45000,Dealer,Diesel,Automatic,2600000
Hyundai Verna,8,60000,Individual,Diesel,Manual,475000
Volkswagen Polo,2,9000,Dealer,Petrol,Manual,649000
Toyota Innova,9,180000,Individual,Diesel,Manual,775000
Jeep Compass,4,42000,Dealer,Diesel,Manual,1790000
Maruti Alto,4,2700,Dealer,Petrol,Manual,376000
Renault Duster,8,90000,Individual,Diesel,Manual,550000
Hyundai Elantra,5,27000,Dealer,Diesel,Automatic,1395000
Ford Figo,10,65000,Dealer,Diesel,Manual,335000
Maruti Swift Dzire,13,112000,Dealer,Diesel,Manual,310000
Skoda Rapid,5,23000,Dealer,Diesel,Automatic,725000
Mahindra XUV500,5,36000,Individual,Diesel,Manual,900000
Maruti Swift Dzire,2,35000,Individual,Diesel,Manual,750000
BMW Z4,10,24000,Dealer,Petrol,Automatic,3300000
Maruti Celerio,2,25202,Dealer,Petrol,Automatic,595000
Honda City,6,80000,Individual,Diesel,Manual,550000
Maruti Swift,13,100000,Individual,Diesel,Manual,210000
Audi Q7,7,95000,Dealer,Diesel,Automatic,2250000
Audi A4,6,28000,Dealer,Diesel,Automatic,1775000
Honda City,9,57000,Dealer,Petrol,Manual,415000
Maruti Wagon R,9,68000,Dealer,Petrol,Manual,265000
Mahindra XUV500,5,37000,Dealer,Diesel,Manual,995000
Skoda Octavia,3,66850,Dealer,Diesel,Automatic,2075000
Honda City,7,68900,Dealer,Diesel,Manual,655000
Maruti Swift,9,78231,Dealer,Diesel,Manual,495000
Volkswagen Polo,9,91000,Dealer,Diesel,Manual,385000
Maruti Swift Dzire,3,30000,Individual,Petrol,Manual,300000
Hyundai Grand,4,33000,Dealer,Petrol,Manual,435000
Honda Amaze,5,53000,Individual,Diesel,Manual,450000
Renault Duster,5,62000,Individual,Diesel,Manual,700000
Maruti Vitara,4,45000,Dealer,Diesel,Manual,945000
Maruti Baleno,4,20000,Individual,Petrol,Manual,480000
Maruti Eeco,10,93456,Dealer,Petrol,Manual,285000
Tata Tiago,5,31000,Dealer,Petrol,Manual,365000
Ford Figo,9,151000,Individual,Diesel,Manual,251000
Maruti Wagon R,9,68000,Dealer,CNG,Manual,315000
Ford Aspire,4,70000,Individual,Diesel,Manual,500000
BMW 6,2,9000,Dealer,Diesel,Automatic,6500000
Hyundai Verna,3,30000,Dealer,Petrol,Manual,915000
Mahindra Scorpio,11,93000,Dealer,Diesel,Manual,475000
Toyota Innova,3,29000,Dealer,Diesel,Manual,1775000
Mahindra Marazzo,3,38000,Individual,Diesel,Manual,1100000
Maruti Celerio,2,15230,Dealer,Petrol,Manual,475000
Maruti Alto,15,121153,Dealer,Petrol,Manual,100000
Skoda Rapid,8,40000,Individual,Diesel,Manual,500000
Maruti Vitara,5,50000,Dealer,Diesel,Manual,800000
Toyota Fortuner,3,96644,Dealer,Diesel,Automatic,3175000
Land Rover Rover,9,158648,Dealer,Diesel,Automatic,4000000
Renault KWID,2,8500,Dealer,Petrol,Automatic,425000
Maruti Celerio,6,35000,Dealer,Petrol,Automatic,460000
Toyota Fortuner,9,75000,Dealer,Diesel,Automatic,1175000
Maruti Ertiga,8,74000,Dealer,Diesel,Manual,730000
Maruti Swift,4,19072,Dealer,Petrol,Manual,499000
Hyundai i10,13,90000,Individual,Petrol,Manual,240000
Maruti Ertiga,9,48475,Dealer,Diesel,Manual,675000
Ford Ecosport,8,50000,Dealer,Petrol,Automatic,535000
Hyundai i10,10,82000,Dealer,Petrol,Manual,375000
Jaguar XF,4,7600,Dealer,Diesel,Automatic,3500000
Hyundai i20,5,34000,Dealer,Diesel,Manual,725000
Maruti Ertiga,7,55392,Dealer,CNG,Manual,650000
Maruti Celerio,5,30000,Individual,Petrol,Automatic,500000
Hyundai i10,12,50000,Individual,Petrol,Manual,200000
Mahindra XUV500,5,38988,Dealer,Diesel,Manual,1199000
Ford Ecosport,4,36600,Individual,Diesel,Manual,750000
Honda Amaze,3,43772,Dealer,Diesel,Manual,860000
Maruti Baleno,5,55368,Dealer,Diesel,Manual,690000
Volkswagen Polo,8,35000,Individual,Diesel,Manual,380000
Hyundai Grand,6,50000,Individual,Diesel,Manual,345000
Maruti Wagon R,8,57000,Dealer,Petrol,Manual,235000
Mahindra KUV,4,30000,Individual,Petrol,Manual,400000
Maruti Ertiga,8,74840,Dealer,Diesel,Manual,630000
Maruti Vitara,5,120000,Individual,Diesel,Manual,664000
Honda WR-V,4,15200,Dealer,Petrol,Manual,781000
Maruti Swift,6,70000,Individual,Petrol,Manual,428000
Maruti Swift,6,82000,Dealer,Diesel,Manual,555000
Maruti Celerio,4,15996,Dealer,Petrol,Automatic,450000
Hyundai i20,2,25000,Individual,Petrol,Manual,770000
Maruti Wagon R,17,48500,Dealer,Petrol,Manual,110000
Toyota Innova,4,44000,Individual,Diesel,Manual,2100000
Volkswagen Vento,6,44300,Dealer,Petrol,Automatic,625000
Maruti Swift Dzire,6,28375,Dealer,Diesel,Manual,475000
Maruti Swift Dzire,9,29548,Dealer,Petrol,Manual,330000
Renault KWID,2,15000,Individual,Petrol,Manual,400000
Maruti Wagon R,5,39000,Individual,Petrol,Automatic,395000
BMW 5,6,52000,Dealer,Diesel,Automatic,1850000
Maruti Vitara,5,40000,Individual,Diesel,Manual,680000
Skoda Superb,11,72000,Dealer,Petrol,Automatic,385000
Hyundai i10,5,59265,Dealer,Petrol,Manual,350000
Maruti Wagon R,13,44000,Dealer,Petrol,Manual,165000
Maruti Swift Dzire,5,40000,Dealer,Diesel,Manual,675000
Maruti Swift,5,70000,Dealer,Petrol,Manual,525000
